Ward code,Wards (2018),Borough,year,children
E05009385,Stoke Newington,Hackney,2015,354
E05009385,Stoke Newington,Hackney,2016,378
E05009385,Stoke Newington,Hackney,2017,432
E05009385,Stoke Newington,Hackney,2018,420
E05009385,Stoke Newington,Hackney,2019,441
E05009385,Stoke Newington,Hackney,2020,416
E05009385,Stoke Newington,Hackney,2021,359
E05009386,Victoria,Hackney,2014,530
E05009386,Victoria,Hackney,2015,522
E05009386,Victoria,Hackney,2016,524
E05009386,Victoria,Hackney,2017,693
E05009386,Victoria,Hackney,2018,686
E05009386,Victoria,Hackney,2019,752
E05009386,Victoria,Hackney,2020,686
E05009386,Victoria,Hackney,2021,618
E05009387,Woodberry Down,Hackney,2014,546
E05009387,Woodberry Down,Hackney,2015,570
E05009387,Woodberry Down,Hackney,2016,660
E05009387,Woodberry Down,Hackney,2017,779
E05009387,Woodberry Down,Hackney,2018,906
E05009387,Woodberry Down,Hackney,2019,1031
E05009387,Woodberry Down,Hackney,2020,897
E05009387,Woodberry Down,Hackney,2021,828
E05000250,Addison,Hammersmith and Fulham,2014,228
E05000250,Addison,Hammersmith and Fulham,2015,250
E05000250,Addison,Hammersmith and Fulham,2016,237
E05000250,Addison,Hammersmith and Fulham,2017,284
E05000250,Addison,Hammersmith and Fulham,2018,276
E05000250,Addison,Hammersmith and Fulham,2019,304
E05000250,Addison,Hammersmith and Fulham,2020,254
E05000250,Addison,Hammersmith and Fulham,2021,247
E05000251,Askew,Hammersmith and Fulham,2014,369
E05000251,Askew,Hammersmith and Fulham,2015,387
E05000251,Askew,Hammersmith and Fulham,2016,396
E05000251,Askew,Hammersmith and Fulham,2017,505
E05000251,Askew,Hammersmith and Fulham,2018,505
E05000251,Askew,Hammersmith and Fulham,2019,556
E05000251,Askew,Hammersmith and Fulham,2020,464
E05000251,Askew,Hammersmith and Fulham,2021,424
E05000252,Avonmore and Brook Green,Hammersmith and Fulham,2014,212
E05000252,Avonmore and Brook Green,Hammersmith and Fulham,2015,227
E05000252,Avonmore and Brook Green,Hammersmith and Fulham,2016,179
E05000252,Avonmore and Brook Green,Hammersmith and Fulham,2017,261
E05000252,Avonmore and Brook Green,Hammersmith and Fulham,2018,247
E05000252,Avonmore and Brook Green,Hammersmith and Fulham,2019,247
E05000252,Avonmore and Brook Green,Hammersmith and Fulham,2020,208
E05000252,Avonmore and Brook Green,Hammersmith and Fulham,2021,179
E05000253,College Park and Old Oak,Hammersmith and Fulham,2014,352
E05000253,College Park and Old Oak,Hammersmith and Fulham,2015,364
E05000253,College Park and Old Oak,Hammersmith and Fulham,2016,372
E05000253,College Park and Old Oak,Hammersmith and Fulham,2017,480
E05000253,College Park and Old Oak,Hammersmith and Fulham,2018,503
E05000253,College Park and Old Oak,Hammersmith and Fulham,2019,449
E05000253,College Park and Old Oak,Hammersmith and Fulham,2020,418
E05000253,College Park and Old Oak,Hammersmith and Fulham,2021,387
E05000254,Fulham Broadway,Hammersmith and Fulham,2014,231
E05000254,Fulham Broadway,Hammersmith and Fulham,2015,253
E05000254,Fulham Broadway,Hammersmith and Fulham,2016,243
E05000254,Fulham Broadway,Hammersmith and Fulham,2017,338
E05000254,Fulham Broadway,Hammersmith and Fulham,2018,346
E05000254,Fulham Broadway,Hammersmith and Fulham,2019,363
E05000254,Fulham Broadway,Hammersmith and Fulham,2020,316
E05000254,Fulham Broadway,Hammersmith and Fulham,2021,311
E05000255,Fulham Reach,Hammersmith and Fulham,2014,136
E05000255,Fulham Reach,Hammersmith and Fulham,2015,180
E05000255,Fulham Reach,Hammersmith and Fulham,2016,182
E05000255,Fulham Reach,Hammersmith and Fulham,2017,202
E05000255,Fulham Reach,Hammersmith and Fulham,2018,246
E05000255,Fulham Reach,Hammersmith and Fulham,2019,251
E05000255,Fulham Reach,Hammersmith and Fulham,2020,204
E05000255,Fulham Reach,Hammersmith and Fulham,2021,199
E05000256,Hammersmith Broadway,Hammersmith and Fulham,2014,313
E05000256,Hammersmith Broadway,Hammersmith and Fulham,2015,258
E05000256,Hammersmith Broadway,Hammersmith and Fulham,2016,246
E05000256,Hammersmith Broadway,Hammersmith and Fulham,2017,290
E05000256,Hammersmith Broadway,Hammersmith and Fulham,2018,380
E05000256,Hammersmith Broadway,Hammersmith and Fulham,2019,416
E05000256,Hammersmith Broadway,Hammersmith and Fulham,2020,381
E05000256,Hammersmith Broadway,Hammersmith and Fulham,2021,305
E05000257,Munster,Hammersmith and Fulham,2014,130
E05000257,Munster,Hammersmith and Fulham,2015,131
E05000257,Munster,Hammersmith and Fulham,2016,120
E05000257,Munster,Hammersmith and Fulham,2017,127
E05000257,Munster,Hammersmith and Fulham,2018,178
E05000257,Munster,Hammersmith and Fulham,2019,167
E05000257,Munster,Hammersmith and Fulham,2020,142
E05000257,Munster,Hammersmith and Fulham,2021,147
E05000258,North End,Hammersmith and Fulham,2014,274
E05000258,North End,Hammersmith and Fulham,2015,301
E05000258,North End,Hammersmith and Fulham,2016,256
E05000258,North End,Hammersmith and Fulham,2017,321
E05000258,North End,Hammersmith and Fulham,2018,375
E05000258,North End,Hammersmith and Fulham,2019,385
E05000258,North End,Hammersmith and Fulham,2020,359
E05000258,North End,Hammersmith and Fulham,2021,310
E05000259,Palace Riverside,Hammersmith and Fulham,2014,64
E05000259,Palace Riverside,Hammersmith and Fulham,2015,77
E05000259,Palace Riverside,Hammersmith and Fulham,2016,61
E05000259,Palace Riverside,Hammersmith and Fulham,2017,56
E05000259,Palace Riverside,Hammersmith and Fulham,2018,53
E05000259,Palace Riverside,Hammersmith and Fulham,2019,58
E05000259,Palace Riverside,Hammersmith and Fulham,2020,65
E05000259,Palace Riverside,Hammersmith and Fulham,2021,45
E05000260,Parsons Green and Walham,Hammersmith and Fulham,2014,102
E05000260,Parsons Green and Walham,Hammersmith and Fulham,2015,111
E05000260,Parsons Green and Walham,Hammersmith and Fulham,2016,123
E05000260,Parsons Green and Walham,Hammersmith and Fulham,2017,143
E05000260,Parsons Green and Walham,Hammersmith and Fulham,2018,116
E05000260,Parsons Green and Walham,Hammersmith and Fulham,2019,166
E05000260,Parsons Green and Walham,Hammersmith and Fulham,2020,141
E05000260,Parsons Green and Walham,Hammersmith and Fulham,2021,125
E05000261,Ravenscourt Park,Hammersmith and Fulham,2014,171
E05000261,Ravenscourt Park,Hammersmith and Fulham,2015,170
E05000261,Ravenscourt Park,Hammersmith and Fulham,2016,155
E05000261,Ravenscourt Park,Hammersmith and Fulham,2017,169
E05000261,Ravenscourt Park,Hammersmith and Fulham,2018,189
E05000261,Ravenscourt Park,Hammersmith and Fulham,2019,211
E05000261,Ravenscourt Park,Hammersmith and Fulham,2020,176
E05000261,Ravenscourt Park,Hammersmith and Fulham,2021,144
E05000262,Sands End,Hammersmith and Fulham,2014,387
E05000262,Sands End,Hammersmith and Fulham,2015,393
E05000262,Sands End,Hammersmith and Fulham,2016,390
E05000262,Sands End,Hammersmith and Fulham,2017,469
E05000262,Sands End,Hammersmith and Fulham,2018,441
E05000262,Sands End,Hammersmith and Fulham,2019,516
E05000262,Sands End,Hammersmith and Fulham,2020,465
E05000262,Sands End,Hammersmith and Fulham,2021,407
E05000263,Shepherd's Bush Green,Hammersmith and Fulham,2014,392
E05000263,Shepherd's Bush Green,Hammersmith and Fulham,2015,368
E05000263,Shepherd's Bush Green,Hammersmith and Fulham,2016,389
E05000263,Shepherd's Bush Green,Hammersmith and Fulham,2017,456
E05000263,Shepherd's Bush Green,Hammersmith and Fulham,2018,542
E05000263,Shepherd's Bush Green,Hammersmith and Fulham,2019,520
E05000263,Shepherd's Bush Green,Hammersmith and Fulham,2020,496
E05000263,Shepherd's Bush Green,Hammersmith and Fulham,2021,446
E05000264,Town,Hammersmith and Fulham,2014,218
E05000264,Town,Hammersmith and Fulham,2015,238
E05000264,Town,Hammersmith and Fulham,2016,243
E05000264,Town,Hammersmith and Fulham,2017,280
E05000264,Town,Hammersmith and Fulham,2018,293
E05000264,Town,Hammersmith and Fulham,2019,296
E05000264,Town,Hammersmith and Fulham,2020,285
E05000264,Town,Hammersmith and Fulham,2021,224
E05000265,Wormholt and White City,Hammersmith and Fulham,2014,780
E05000265,Wormholt and White City,Hammersmith and Fulham,2015,793
E05000265,Wormholt and White City,Hammersmith and Fulham,2016,816
E05000265,Wormholt and White City,Hammersmith and Fulham,2017,933
E05000265,Wormholt and White City,Hammersmith and Fulham,2018,1040
E05000265,Wormholt and White City,Hammersmith and Fulham,2019,1042
E05000265,Wormholt and White City,Hammersmith and Fulham,2020,1006
E05000265,Wormholt and White City,Hammersmith and Fulham,2021,888
E05000266,Alexandra,Haringey,2014,153
E05000266,Alexandra,Haringey,2015,158
E05000266,Alexandra,Haringey,2016,154
E05000266,Alexandra,Haringey,2017,181
E05000266,Alexandra,Haringey,2018,175
E05000266,Alexandra,Haringey,2019,172
E05000266,Alexandra,Haringey,2020,162
E05000266,Alexandra,Haringey,2021,193
E05000267,Bounds Green,Haringey,2014,497
E05000267,Bounds Green,Haringey,2015,483
E05000267,Bounds Green,Haringey,2016,482
E05000267,Bounds Green,Haringey,2017,673
E05000267,Bounds Green,Haringey,2018,705
E05000267,Bounds Green,Haringey,2019,735
E05000267,Bounds Green,Haringey,2020,649
E05000267,Bounds Green,Haringey,2021,644
E05000268,Bruce Grove,Haringey,2014,747
E05000268,Bruce Grove,Haringey,2015,791
E05000268,Bruce Grove,Haringey,2016,775
E05000268,Bruce Grove,Haringey,2017,958
E05000268,Bruce Grove,Haringey,2018,949
E05000268,Bruce Grove,Haringey,2019,868
E05000268,Bruce Grove,Haringey,2020,767
E05000268,Bruce Grove,Haringey,2021,642
E05000269,Crouch End,Haringey,2014,135
E05000269,Crouch End,Haringey,2015,119
E05000269,Crouch End,Haringey,2016,142
E05000269,Crouch End,Haringey,2017,179
E05000269,Crouch End,Haringey,2018,176
E05000269,Crouch End,Haringey,2019,159
E05000269,Crouch End,Haringey,2020,172
E05000269,Crouch End,Haringey,2021,174
E05000270,Fortis Green,Haringey,2014,238
E05000270,Fortis Green,Haringey,2015,228
E05000270,Fortis Green,Haringey,2016,255
E05000270,Fortis Green,Haringey,2017,258
E05000270,Fortis Green,Haringey,2018,277
E05000270,Fortis Green,Haringey,2019,276
E05000270,Fortis Green,Haringey,2020,258
E05000270,Fortis Green,Haringey,2021,196
E05000271,Harringay,Haringey,2014,356
E05000271,Harringay,Haringey,2015,384
E05000271,Harringay,Haringey,2016,397
E05000271,Harringay,Haringey,2017,476
E05000271,Harringay,Haringey,2018,467
E05000271,Harringay,Haringey,2019,435
E05000271,Harringay,Haringey,2020,401
E05000271,Harringay,Haringey,2021,398
E05000272,Highgate,Haringey,2014,95
E05000272,Highgate,Haringey,2015,116
E05000272,Highgate,Haringey,2016,110
E05000272,Highgate,Haringey,2017,105
E05000272,Highgate,Haringey,2018,107
E05000272,Highgate,Haringey,2019,110
E05000272,Highgate,Haringey,2020,109
E05000272,Highgate,Haringey,2021,120
E05000273,Hornsey,Haringey,2014,300
E05000273,Hornsey,Haringey,2015,322
E05000273,Hornsey,Haringey,2016,344
E05000273,Hornsey,Haringey,2017,410
E05000273,Hornsey,Haringey,2018,481
E05000273,Hornsey,Haringey,2019,522
E05000273,Hornsey,Haringey,2020,414
E05000273,Hornsey,Haringey,2021,369
E05000274,Muswell Hill,Haringey,2014,130
E05000274,Muswell Hill,Haringey,2015,128
E05000274,Muswell Hill,Haringey,2016,121
E05000274,Muswell Hill,Haringey,2017,128
E05000274,Muswell Hill,Haringey,2018,134
E05000274,Muswell Hill,Haringey,2019,121
E05000274,Muswell Hill,Haringey,2020,129
E05000274,Muswell Hill,Haringey,2021,107
E05000275,Noel Park,Haringey,2014,648
E05000275,Noel Park,Haringey,2015,657
E05000275,Noel Park,Haringey,2016,675
E05000275,Noel Park,Haringey,2017,810
E05000275,Noel Park,Haringey,2018,814
E05000275,Noel Park,Haringey,2019,789
E05000275,Noel Park,Haringey,2020,753
E05000275,Noel Park,Haringey,2021,655
E05000276,Northumberland Park,Haringey,2014,1027
E05000276,Northumberland Park,Haringey,2015,1144
E05000276,Northumberland Park,Haringey,2016,1266
E05000276,Northumberland Park,Haringey,2017,1534
E05000276,Northumberland Park,Haringey,2018,1633
E05000276,Northumberland Park,Haringey,2019,1691
E05000276,Northumberland Park,Haringey,2020,1415
E05000276,Northumberland Park,Haringey,2021,1370
E05000277,St Ann's,Haringey,2014,600
E05000277,St Ann's,Haringey,2015,622
E05000277,St Ann's,Haringey,2016,622
E05000277,St Ann's,Haringey,2017,717
E05000277,St Ann's,Haringey,2018,698
E05000277,St Ann's,Haringey,2019,679
E05000277,St Ann's,Haringey,2020,617
E05000277,St Ann's,Haringey,2021,578
E05000278,Seven Sisters,Haringey,2014,1066
E05000278,Seven Sisters,Haringey,2015,1066
E05000278,Seven Sisters,Haringey,2016,1072
E05000278,Seven Sisters,Haringey,2017,1302
E05000278,Seven Sisters,Haringey,2018,1444
E05000278,Seven Sisters,Haringey,2019,1532
E05000278,Seven Sisters,Haringey,2020,1111
E05000278,Seven Sisters,Haringey,2021,1224
E05000279,Stroud Green,Haringey,2014,248
E05000279,Stroud Green,Haringey,2015,245
E05000279,Stroud Green,Haringey,2016,269
E05000279,Stroud Green,Haringey,2017,299
E05000279,Stroud Green,Haringey,2018,315
E05000279,Stroud Green,Haringey,2019,298
E05000279,Stroud Green,Haringey,2020,288
E05000279,Stroud Green,Haringey,2021,238
E05000280,Tottenham Green,Haringey,2014,785
E05000280,Tottenham Green,Haringey,2015,853
E05000280,Tottenham Green,Haringey,2016,832
E05000280,Tottenham Green,Haringey,2017,1034
E05000280,Tottenham Green,Haringey,2018,1074
E05000280,Tottenham Green,Haringey,2019,1141
E05000280,Tottenham Green,Haringey,2020,963
E05000280,Tottenham Green,Haringey,2021,904
E05000281,Tottenham Hale,Haringey,2014,1095
E05000281,Tottenham Hale,Haringey,2015,1084
E05000281,Tottenham Hale,Haringey,2016,1095
E05000281,Tottenham Hale,Haringey,2017,1210
E05000281,Tottenham Hale,Haringey,2018,1282
E05000281,Tottenham Hale,Haringey,2019,1354
E05000281,Tottenham Hale,Haringey,2020,1204
E05000281,Tottenham Hale,Haringey,2021,1098
E05000282,West Green,Haringey,2014,742
E05000282,West Green,Haringey,2015,719
E05000282,West Green,Haringey,2016,735
E05000282,West Green,Haringey,2017,844
E05000282,West Green,Haringey,2018,858
E05000282,West Green,Haringey,2019,830
E05000282,West Green,Haringey,2020,694
E05000282,West Green,Haringey,2021,648
E05000283,White Hart Lane,Haringey,2014,1102
E05000283,White Hart Lane,Haringey,2015,1023
E05000283,White Hart Lane,Haringey,2016,1061
E05000283,White Hart Lane,Haringey,2017,1190
E05000283,White Hart Lane,Haringey,2018,1174
E05000283,White Hart Lane,Haringey,2019,1270
E05000283,White Hart Lane,Haringey,2020,1065
E05000283,White Hart Lane,Haringey,2021,1030
E05000284,Woodside,Haringey,2014,650
E05000284,Woodside,Haringey,2015,683
E05000284,Woodside,Haringey,2016,688
E05000284,Woodside,Haringey,2017,833
E05000284,Woodside,Haringey,2018,872
E05000284,Woodside,Haringey,2019,876
E05000284,Woodside,Haringey,2020,747
E05000284,Woodside,Haringey,2021,766
E05000285,Belmont,Harrow,2014,306
E05000285,Belmont,Harrow,2015,281
E05000285,Belmont,Harrow,2016,287
E05000285,Belmont,Harrow,2017,337
E05000285,Belmont,Harrow,2018,343
E05000285,Belmont,Harrow,2019,413
E05000285,Belmont,Harrow,2020,442
E05000285,Belmont,Harrow,2021,402
E05000286,Canons,Harrow,2014,317
E05000286,Canons,Harrow,2015,361
E05000286,Canons,Harrow,2016,386
E05000286,Canons,Harrow,2017,478
E05000286,Canons,Harrow,2018,462
E05000286,Canons,Harrow,2019,530
E05000286,Canons,Harrow,2020,496
E05000286,Canons,Harrow,2021,455
E05000287,Edgware,Harrow,2014,532
E05000287,Edgware,Harrow,2015,519
E05000287,Edgware,Harrow,2016,545
E05000287,Edgware,Harrow,2017,715
E05000287,Edgware,Harrow,2018,768
E05000287,Edgware,Harrow,2019,857
E05000287,Edgware,Harrow,2020,896
E05000287,Edgware,Harrow,2021,775
E05000288,Greenhill,Harrow,2014,311
E05000288,Greenhill,Harrow,2015,377
E05000288,Greenhill,Harrow,2016,381
E05000288,Greenhill,Harrow,2017,475
E05000288,Greenhill,Harrow,2018,507
E05000288,Greenhill,Harrow,2019,580
E05000288,Greenhill,Harrow,2020,532
E05000288,Greenhill,Harrow,2021,499
E05000289,Harrow on the Hill,Harrow,2014,348
E05000289,Harrow on the Hill,Harrow,2015,374
E05000289,Harrow on the Hill,Harrow,2016,395
E05000289,Harrow on the Hill,Harrow,2017,410
E05000289,Harrow on the Hill,Harrow,2018,493
E05000289,Harrow on the Hill,Harrow,2019,525
E05000289,Harrow on the Hill,Harrow,2020,526
E05000289,Harrow on the Hill,Harrow,2021,454
E05000290,Harrow Weald,Harrow,2014,414
E05000290,Harrow Weald,Harrow,2015,400
E05000290,Harrow Weald,Harrow,2016,370
E05000290,Harrow Weald,Harrow,2017,439
E05000290,Harrow Weald,Harrow,2018,467
E05000290,Harrow Weald,Harrow,2019,553
E05000290,Harrow Weald,Harrow,2020,551
E05000290,Harrow Weald,Harrow,2021,491
E05000291,Hatch End,Harrow,2014,246
E05000291,Hatch End,Harrow,2015,274
E05000291,Hatch End,Harrow,2016,199
E05000291,Hatch End,Harrow,2017,242
E05000291,Hatch End,Harrow,2018,253
E05000291,Hatch End,Harrow,2019,292
E05000291,Hatch End,Harrow,2020,279
E05000291,Hatch End,Harrow,2021,228
E05000292,Headstone North,Harrow,2014,166
E05000292,Headstone North,Harrow,2015,180
E05000292,Headstone North,Harrow,2016,192
E05000292,Headstone North,Harrow,2017,214
E05000292,Headstone North,Harrow,2018,209
E05000292,Headstone North,Harrow,2019,220
E05000292,Headstone North,Harrow,2020,210
E05000292,Headstone North,Harrow,2021,195
E05000293,Headstone South,Harrow,2014,254
E05000293,Headstone South,Harrow,2015,276
E05000293,Headstone South,Harrow,2016,274
E05000293,Headstone South,Harrow,2017,343
E05000293,Headstone South,Harrow,2018,416
E05000293,Headstone South,Harrow,2019,413
E05000293,Headstone South,Harrow,2020,432
E05000293,Headstone South,Harrow,2021,365
E05000294,Kenton East,Harrow,2014,433
E05000294,Kenton East,Harrow,2015,505
E05000294,Kenton East,Harrow,2016,519
E05000294,Kenton East,Harrow,2017,569
E05000294,Kenton East,Harrow,2018,611
E05000294,Kenton East,Harrow,2019,686
E05000294,Kenton East,Harrow,2020,720
E05000294,Kenton East,Harrow,2021,584
E05000295,Kenton West,Harrow,2014,273
E05000295,Kenton West,Harrow,2015,249
E05000295,Kenton West,Harrow,2016,308
E05000295,Kenton West,Harrow,2017,390
E05000295,Kenton West,Harrow,2018,435
E05000295,Kenton West,Harrow,2019,502
E05000295,Kenton West,Harrow,2020,533
E05000295,Kenton West,Harrow,2021,516
E05000296,Marlborough,Harrow,2014,456
E05000296,Marlborough,Harrow,2015,517
E05000296,Marlborough,Harrow,2016,527
E05000296,Marlborough,Harrow,2017,678
E05000296,Marlborough,Harrow,2018,704
E05000296,Marlborough,Harrow,2019,786
E05000296,Marlborough,Harrow,2020,737
E05000296,Marlborough,Harrow,2021,673
E05000297,Pinner,Harrow,2014,210
E05000297,Pinner,Harrow,2015,214
E05000297,Pinner,Harrow,2016,222
E05000297,Pinner,Harrow,2017,257
E05000297,Pinner,Harrow,2018,265
E05000297,Pinner,Harrow,2019,314
E05000297,Pinner,Harrow,2020,311
E05000297,Pinner,Harrow,2021,265
E05000298,Pinner South,Harrow,2014,157
E05000298,Pinner South,Harrow,2015,156
E05000298,Pinner South,Harrow,2016,167
E05000298,Pinner South,Harrow,2017,187
E05000298,Pinner South,Harrow,2018,188
E05000298,Pinner South,Harrow,2019,213
E05000298,Pinner South,Harrow,2020,212
E05000298,Pinner South,Harrow,2021,203
E05000299,Queensbury,Harrow,2014,375
E05000299,Queensbury,Harrow,2015,419
E05000299,Queensbury,Harrow,2016,400
E05000299,Queensbury,Harrow,2017,522
E05000299,Queensbury,Harrow,2018,655
E05000299,Queensbury,Harrow,2019,647
E05000299,Queensbury,Harrow,2020,769
E05000299,Queensbury,Harrow,2021,681
E05000300,Rayners Lane,Harrow,2014,298
E05000300,Rayners Lane,Harrow,2015,347
E05000300,Rayners Lane,Harrow,2016,350
E05000300,Rayners Lane,Harrow,2017,374
E05000300,Rayners Lane,Harrow,2018,383
E05000300,Rayners Lane,Harrow,2019,366
E05000300,Rayners Lane,Harrow,2020,348
E05000300,Rayners Lane,Harrow,2021,326
E05000301,Roxbourne,Harrow,2014,628
E05000301,Roxbourne,Harrow,2015,627
E05000301,Roxbourne,Harrow,2016,657
E05000301,Roxbourne,Harrow,2017,772
E05000301,Roxbourne,Harrow,2018,872
E05000301,Roxbourne,Harrow,2019,909
E05000301,Roxbourne,Harrow,2020,867
E05000301,Roxbourne,Harrow,2021,746
E05000302,Roxeth,Harrow,2014,411
E05000302,Roxeth,Harrow,2015,404
E05000302,Roxeth,Harrow,2016,432
E05000302,Roxeth,Harrow,2017,506
E05000302,Roxeth,Harrow,2018,542
E05000302,Roxeth,Harrow,2019,581
E05000302,Roxeth,Harrow,2020,645
